time,open,high,low,close,volume
2019-08-30,1.3286,1.3333,1.3247,1.3305,58636
2019-09-02,1.3313,1.3361,1.3312,1.3323,43829
2019-09-03,1.3323,1.3382,1.3319,1.3335,85232
2019-09-04,1.3335,1.3344,1.3218,1.3222,67143
2019-09-05,1.3222,1.3246,1.3191,1.3230,66648
2019-09-06,1.3229,1.3235,1.3158,1.3164,58039
2019-09-09,1.3174,1.3177,1.3139,1.3167,45698
2019-09-10,1.3168,1.3191,1.3134,1.3152,41018
2019-09-11,1.3152,1.3214,1.3140,1.3193,40247
2019-09-12,1.3192,1.3220,1.3177,1.3209,53188
2019-09-13,1.3209,1.3285,1.3202,1.3285,41258
2019-09-16,1.3284,1.3284,1.3210,1.3239,61022
2019-09-17,1.3239,1.3300,1.3233,1.3243,48814
2019-09-18,1.3243,1.3310,1.3238,1.3288,43788
2019-09-19,1.3288,1.3307,1.3242,1.3261,40750
2019-09-20,1.3261,1.3301,1.3254,1.3265,38140
2019-09-23,1.3261,1.3305,1.3254,1.3262,37949
2019-09-24,1.3263,1.3274,1.3232,1.3241,41204
2019-09-25,1.3241,1.3288,1.3235,1.3267,43907
2019-09-26,1.3268,1.3276,1.3231,1.3266,41737
2019-09-27,1.3267,1.3278,1.3214,1.3236,44666
2019-09-30,1.3232,1.3260,1.3224,1.3240,42116
2019-10-01,1.3240,1.3290,1.3209,1.3217,54598
2019-10-02,1.3217,1.3328,1.3206,1.3323,47191
2019-10-03,1.3323,1.3348,1.3309,1.3336,47623
2019-10-04,1.3335,1.3338,1.3299,1.3302,50783
2019-10-07,1.3321,1.3331,1.3290,1.3308,42270
2019-10-08,1.3308,1.3337,1.3288,1.3323,51194
2019-10-09,1.3324,1.3338,1.3295,1.3332,45121
2019-10-10,1.3332,1.3346,1.3269,1.3288,45840
2019-10-11,1.3293,1.3300,1.3171,1.3197,53104
2019-10-14,1.3200,1.3239,1.3191,1.3232,27194
2019-10-15,1.3232,1.3239,1.3196,1.3199,35936
2019-10-16,1.3199,1.3234,1.3184,1.3200,40148
2019-10-17,1.3200,1.3212,1.3131,1.3134,41545
2019-10-18,1.3134,1.3145,1.3119,1.3124,24664
2019-10-21,1.3131,1.3138,1.3082,1.3088,25769
2019-10-22,1.3087,1.3123,1.3071,1.3094,35035
2019-10-23,1.3094,1.3109,1.3068,1.3070,25847
2019-10-24,1.3070,1.3093,1.3053,1.3069,29705
2019-10-25,1.3069,1.3077,1.3056,1.3059,26425
2019-10-28,1.3058,1.3078,1.3049,1.3054,22370
2019-10-29,1.3054,1.3100,1.3042,1.3087,25163
2019-10-30,1.3087,1.3208,1.3074,1.3159,39658
2019-10-31,1.3159,1.3178,1.3135,1.3164,37572
2019-11-01,1.3164,1.3196,1.3138,1.3139,33907
2019-11-04,1.3135,1.3160,1.3130,1.3150,23983
2019-11-05,1.3149,1.3178,1.3115,1.3156,31941
2019-11-06,1.3156,1.3193,1.3141,1.3180,26487
2019-11-07,1.3180,1.3197,1.3160,1.3174,31904
2019-11-08,1.3173,1.3237,1.3171,1.3225,26082
2019-11-11,1.3225,1.3235,1.3213,1.3232,17974
2019-11-12,1.3232,1.3257,1.3216,1.3231,25609
2019-11-13,1.3231,1.3268,1.3229,1.3248,23774
2019-11-14,1.3248,1.3270,1.3244,1.3245,21474
2019-11-15,1.3244,1.3252,1.3216,1.3221,19034
2019-11-18,1.3222,1.3235,1.3200,1.3205,18361
2019-11-19,1.3204,1.3272,1.3190,1.3266,22621
2019-11-20,1.3266,1.3327,1.3262,1.3302,25631
2019-11-21,1.3302,1.3325,1.3269,1.3285,30763
2019-11-22,1.3285,1.3301,1.3254,1.3299,25832
2019-11-25,1.3295,1.3319,1.3285,1.3298,20170
2019-11-26,1.3298,1.3316,1.3269,1.3271,23039
2019-11-27,1.3271,1.3289,1.3260,1.3280,24453
2019-11-28,1.3279,1.3299,1.3276,1.3280,16943
2019-11-29,1.3280,1.3314,1.3270,1.3274,22707
2019-12-02,1.3270,1.3309,1.3270,1.3308,23911
2019-12-03,1.3308,1.3321,1.3283,1.3294,23461
2019-12-04,1.3294,1.3298,1.3192,1.3199,24544
2019-12-05,1.3199,1.3203,1.3158,1.3173,22892
2019-12-06,1.3172,1.3270,1.3171,1.3255,21985
2019-12-09,1.3251,1.3265,1.3222,1.3238,17757
2019-12-10,1.3238,1.3249,1.3224,1.3229,19720
2019-12-11,1.3229,1.3240,1.3162,1.3172,20929
2019-12-12,1.3172,1.3194,1.3163,1.3181,30570
2019-12-13,1.3182,1.3205,1.3151,1.3172,36771
2019-12-16,1.3172,1.3186,1.3115,1.3152,24749
2019-12-17,1.3152,1.3185,1.3145,1.3158,23763
2019-12-18,1.3158,1.3175,1.3102,1.3113,21190
2019-12-19,1.3112,1.3138,1.3108,1.3125,20412
2019-12-20,1.3125,1.3181,1.3120,1.3153,24919
2019-12-23,1.3147,1.3176,1.3140,1.3145,21911
2019-12-24,1.3145,1.3168,1.3138,1.3166,18920
2019-12-26,1.3152,1.3157,1.3103,1.3119,11952
2019-12-27,1.3104,1.3122,1.3064,1.3082,25699
2019-12-30,1.3074,1.3084,1.3050,1.3067,28238
2019-12-31,1.3068,1.3068,1.2951,1.2984,28463
2020-01-02,1.2987,1.3008,1.2969,1.2979,22100
2020-01-03,1.2982,1.3005,1.2961,1.3000,33505
2020-01-06,1.2986,1.2990,1.2960,1.2964,22623
2020-01-07,1.2963,1.3029,1.2957,1.3003,25166
2020-01-08,1.3003,1.3043,1.2976,1.3038,36190
2020-01-09,1.3038,1.3104,1.3026,1.3055,27002
2020-01-10,1.3055,1.3075,1.3029,1.3053,26140
2020-01-13,1.3049,1.3067,1.3031,1.3055,21714
2020-01-14,1.3055,1.3079,1.3047,1.3061,23899
2020-01-15,1.3060,1.3078,1.3035,1.3041,24916
2020-01-16,1.3041,1.3056,1.3032,1.3041,23818
2020-01-17,1.3041,1.3075,1.3034,1.3070,22962
