time,open,high,low,close,volume
2015-12-07,0.9968,1.0031,0.9961,0.9998,86224
2015-12-08,0.9997,1.0010,0.9917,0.9922,90502
2015-12-09,0.9920,0.9944,0.9820,0.9828,95207
2015-12-10,0.9831,0.9908,0.9827,0.9876,82158
2015-12-11,0.9875,0.9898,0.9803,0.9824,92141
2015-12-14,0.9831,0.9872,0.9786,0.9851,98030
2015-12-15,0.9848,0.9924,0.9798,0.9911,93538
2015-12-16,0.9912,0.9920,0.9810,0.9898,114203
2015-12-17,0.9876,0.9991,0.9867,0.9959,91283
2015-12-18,0.9958,0.9975,0.9915,0.9915,88475
2015-12-21,0.9922,0.9968,0.9897,0.9922,77892
2015-12-22,0.9918,0.9937,0.9857,0.9871,71801
2015-12-23,0.9856,0.9945,0.9855,0.9904,59403
2015-12-24,0.9910,0.9918,0.9852,0.9873,29439
2015-12-28,0.9852,0.9902,0.9852,0.9881,43732
2015-12-29,0.9879,0.9943,0.9861,0.9931,52884
2015-12-30,0.9928,0.9928,0.9857,0.9884,53080
2015-12-31,0.9882,1.0020,0.9872,0.9998,43815
2016-01-04,1.0006,1.0062,0.9923,1.0019,97852
2016-01-05,1.0018,1.0124,1.0007,1.0084,87012
2016-01-06,1.0084,1.0121,1.0057,1.0070,103509
2016-01-07,1.0070,1.0079,0.9922,0.9930,114440
2016-01-08,0.9930,1.0051,0.9930,0.9944,123202
2016-01-11,0.9942,1.0023,0.9880,1.0013,102008
2016-01-12,1.0013,1.0046,0.9966,1.0019,106138
2016-01-13,1.0019,1.0106,1.0015,1.0056,109174
2016-01-14,1.0055,1.0091,1.0009,1.0047,122811
2016-01-15,1.0046,1.0060,0.9957,1.0012,118898
2016-01-18,1.0009,1.0072,1.0001,1.0049,64539
2016-01-19,1.0050,1.0081,1.0002,1.0033,101965
2016-01-20,1.0030,1.0057,0.9990,1.0035,114482
2016-01-21,1.0036,1.0146,1.0012,1.0073,124295
2016-01-22,1.0070,1.0165,1.0066,1.0149,97737
2016-01-25,1.0149,1.0167,1.0124,1.0125,102854
2016-01-26,1.0125,1.0198,1.0117,1.0166,94521
2016-01-27,1.0167,1.0189,1.0130,1.0148,120654
2016-01-28,1.0147,1.0177,1.0110,1.0136,113469
2016-01-29,1.0136,1.0256,1.0132,1.0225,133543
2016-02-01,1.0210,1.0249,1.0155,1.0194,98254
2016-02-02,1.0191,1.0224,1.0170,1.0182,97264
2016-02-03,1.0182,1.0194,0.9987,1.0041,132974
2016-02-04,1.0041,1.0074,0.9921,0.9928,151578
2016-02-05,0.9928,0.9984,0.9881,0.9905,125849
2016-02-08,0.9911,0.9973,0.9841,0.9867,139410
2016-02-09,0.9867,0.9874,0.9694,0.9727,162871
2016-02-10,0.9727,0.9819,0.9709,0.9732,169756
2016-02-11,0.9731,0.9762,0.9660,0.9722,182328
2016-02-12,0.9721,0.9790,0.9714,0.9761,120654
2016-02-15,0.9769,0.9889,0.9755,0.9865,97206
2016-02-16,0.9865,0.9895,0.9847,0.9883,116654
2016-02-17,0.9883,0.9941,0.9852,0.9922,125100
2016-02-18,0.9922,0.9968,0.9904,0.9927,118720
2016-02-19,0.9926,0.9967,0.9888,0.9890,107865
2016-02-22,0.9885,1.0003,0.9885,0.9995,107709
2016-02-23,0.9996,1.0001,0.9895,0.9912,97553
2016-02-24,0.9909,0.9952,0.9852,0.9886,107804
2016-02-25,0.9887,0.9952,0.9877,0.9901,97553
2016-02-26,0.9901,0.9988,0.9870,0.9965,104099
2016-02-29,0.9970,1.0037,0.9948,0.9980,107571
2016-03-01,0.9979,1.0009,0.9960,0.9970,108954
2016-03-02,0.9968,1.0009,0.9955,0.9963,112812
2016-03-03,0.9960,0.9982,0.9891,0.9918,106780
2016-03-04,0.9918,0.9988,0.9878,0.9923,119524
2016-03-07,0.9925,1.0012,0.9923,0.9951,101164
2016-03-08,0.9948,0.9970,0.9901,0.9954,93628
2016-03-09,0.9957,1.0038,0.9939,0.9971,95286
2016-03-10,0.9971,1.0092,0.9809,0.9849,115215
2016-03-11,0.9846,0.9890,0.9802,0.9823,98557
2016-03-14,0.9829,0.9881,0.9815,0.9871,83417
2016-03-15,0.9872,0.9896,0.9849,0.9869,80999
2016-03-16,0.9869,0.9913,0.9750,0.9780,93808
2016-03-17,0.9780,0.9786,0.9650,0.9671,93898
2016-03-18,0.9669,0.9717,0.9654,0.9687,86049
2016-03-21,0.9697,0.9730,0.9675,0.9705,71459
2016-03-22,0.9705,0.9736,0.9688,0.9728,78773
2016-03-23,0.9728,0.9766,0.9725,0.9751,61111
2016-03-24,0.9752,0.9773,0.9737,0.9755,75667
2016-03-25,0.9755,0.9787,0.9750,0.9768,33720
2016-03-28,0.9765,0.9786,0.9722,0.9738,38229
2016-03-29,0.9734,0.9762,0.9657,0.9661,94813
2016-03-30,0.9660,0.9670,0.9592,0.9649,95423
2016-03-31,0.9647,0.9662,0.9571,0.9617,100354
2016-04-01,0.9614,0.9625,0.9554,0.9576,92626
2016-04-04,0.9572,0.9614,0.9569,0.9584,73110
2016-04-05,0.9583,0.9604,0.9546,0.9559,90889
2016-04-06,0.9558,0.9621,0.9530,0.9555,97926
2016-04-07,0.9553,0.9581,0.9521,0.9554,97374
2016-04-08,0.9552,0.9582,0.9517,0.9521,84692
2016-04-11,0.9522,0.9570,0.9502,0.9542,82423
2016-04-12,0.9534,0.9593,0.9499,0.9549,87137
2016-04-13,0.9547,0.9671,0.9547,0.9667,95560
2016-04-14,0.9664,0.9688,0.9637,0.9666,87929
2016-04-15,0.9665,0.9687,0.9647,0.9675,78876
2016-04-18,0.9643,0.9679,0.9627,0.9640,73117
2016-04-19,0.9636,0.9650,0.9584,0.9616,79703
2016-04-20,0.9616,0.9733,0.9602,0.9721,82720
2016-04-21,0.9721,0.9752,0.9647,0.9751,97173
2016-04-22,0.9748,0.9797,0.9732,0.9782,91651
2016-04-25,0.9787,0.9789,0.9736,0.9749,77389
2016-04-26,0.9747,0.9767,0.9701,0.9733,79965
2016-04-27,0.9733,0.9753,0.9680,0.9709,86944
2016-04-28,0.9707,0.9732,0.9656,0.9665,95233
2016-04-29,0.9664,0.9674,0.9567,0.9592,90177
2016-05-02,0.9573,0.9605,0.9534,0.9541,75680
2016-05-03,0.9542,0.9554,0.9444,0.9545,101033
2016-05-04,0.9540,0.9590,0.9525,0.9577,98069
2016-05-05,0.9574,0.9696,0.9568,0.9676,86246
2016-05-06,0.9673,0.9729,0.9643,0.9717,84896
2016-05-09,0.9716,0.9735,0.9683,0.9711,73492
2016-05-10,0.9709,0.9762,0.9698,0.9759,71981
2016-05-11,0.9757,0.9760,0.9698,0.9708,70413
2016-05-12,0.9708,0.9725,0.9663,0.9705,66022
2016-05-13,0.9700,0.9774,0.9697,0.9752,71352
2016-05-16,0.9742,0.9784,0.9737,0.9776,60546
2016-05-17,0.9774,0.9808,0.9751,0.9803,74839
2016-05-18,0.9799,0.9880,0.9798,0.9877,84991
2016-05-19,0.9873,0.9922,0.9862,0.9905,79165
2016-05-20,0.9904,0.9926,0.9896,0.9897,66727
2016-05-23,0.9900,0.9923,0.9883,0.9893,69143
2016-05-24,0.9891,0.9937,0.9889,0.9930,79195
2016-05-25,0.9925,0.9935,0.9896,0.9911,76683
2016-05-26,0.9908,0.9929,0.9872,0.9891,80910
2016-05-27,0.9889,0.9948,0.9885,0.9946,72632
2016-05-30,0.9941,0.9956,0.9919,0.9921,53624
2016-05-31,0.9918,0.9951,0.9886,0.9936,83809
2016-06-01,0.9938,0.9950,0.9861,0.9880,90025
2016-06-02,0.9867,0.9910,0.9858,0.9904,94491
2016-06-03,0.9896,0.9920,0.9753,0.9756,96469
2016-06-06,0.9757,0.9775,0.9681,0.9703,83324
2016-06-07,0.9703,0.9713,0.9645,0.9650,67324
2016-06-08,0.9651,0.9659,0.9581,0.9591,69884
2016-06-09,0.9590,0.9656,0.9577,0.9643,72173
2016-06-10,0.9638,0.9657,0.9616,0.9640,79703
2016-06-13,0.9633,0.9678,0.9618,0.9643,85205
2016-06-14,0.9638,0.9668,0.9620,0.9632,79264
2016-06-15,0.9630,0.9663,0.9591,0.9613,80070
2016-06-16,0.9612,0.9686,0.9571,0.9649,113533
2016-06-17,0.9649,0.9659,0.9587,0.9596,81995
2016-06-20,0.9601,0.9641,0.9575,0.9615,78044
2016-06-21,0.9610,0.9623,0.9572,0.9621,71559
2016-06-22,0.9621,0.9627,0.9550,0.9579,73839
2016-06-23,0.9579,0.9601,0.9521,0.9577,85726
2016-06-24,0.9569,0.9802,0.9551,0.9690,137386
2016-06-27,0.9740,0.9819,0.9705,0.9783,119885
2016-06-28,0.9779,0.9837,0.9762,0.9817,90651
2016-06-29,0.9812,0.9823,0.9779,0.9797,86659
2016-06-30,0.9792,0.9820,0.9727,0.9760,100480
2016-07-01,0.9759,0.9781,0.9710,0.9727,73472
2016-07-04,0.9718,0.9758,0.9702,0.9703,46624
2016-07-05,0.9703,0.9774,0.9684,0.9767,75387
2016-07-06,0.9762,0.9806,0.9740,0.9747,94691
2016-07-07,0.9744,0.9791,0.9740,0.9779,78022
2016-07-08,0.9769,0.9865,0.9760,0.9827,76165
2016-07-11,0.9813,0.9857,0.9810,0.9828,67380
